zone	zone_name	npc_id	npc_name	race	class	level	faction_name	bodytype	class_name
halas	Halas	29086	betabstgmspawner	240	1	1	NULL	11	Warrior
halas	Halas	29092	a_Frostfell_Goblin	433	1	1	NULL	1	Warrior
halas	Halas	29093	Hargar_the_Velium_Chef	8	1	1	NULL	1	Warrior
halas	Halas	29094	Fireworks_Engineer_Fabdabus	12	1	1	NULL	1	Warrior
halas	Halas	29085	Priest_of_Discord	1	2	50	NULL	1	Cleric
halas	Halas	29007	Wrait_Chimera	2	63	65	NULL	1	Class 63
halas	Halas	29076	Soulbinder_Jarle	2	1	65	NULL	1	Warrior
halas	Halas	29091	Santug_Claugg	10	1	70	NULL	1	Warrior
halas	Halas	202372	bind_trap	240	1	80	NULL	11	Warrior
halas	Halas	29013	Thadres_Thyme	1	9	5	Circle of Unseen Hands	1	Rogue
halas	Halas	29081	Elgar_Donbrand	2	1	61	Deepmuses	1	Warrior
halas	Halas	29077	Marton_Stringsinger	1	8	25	League of Antonican Bards	1	Bard
halas	Halas	29008	Grots	2	41	25	Merchants of Halas	1	Class 41
halas	Halas	29035	Teria_O`Danos	90	41	30	Merchants of Halas	1	Class 41
halas	Halas	29043	Murtog_MacYee	90	41	35	Merchants of Halas	1	Class 41
halas	Halas	29075	Jenkis_O`Malley	2	41	35	Merchants of Halas	1	Class 41
halas	Halas	29082	Shenigan_Mc`Macky	2	41	35	Merchants of Halas	1	Class 41
halas	Halas	29084	Boster_MacHadden	2	41	40	Merchants of Halas	1	Class 41
halas	Halas	29001	Toralia	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29002	Bolace	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29003	Telvina	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29004	Boraskor	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29005	Tukanta	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29006	Corak	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29014	Greta_O`Reilly	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29015	Becka_McGuzzlin	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29017	Spirita	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29018	Lynda_McDobbs	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29019	Ambril_McRohrer	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29020	April	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29021	Sissia	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29022	Skoni	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29027	Holana_Oleary	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29029	Merin	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29030	Dok	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29036	Greta_Terrilon	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29037	Rose_McDowell	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29038	Hetie_McDonald	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29039	Brandyn_McDonald	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29041	Brin_McQuaid	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29042	Donald_McQuaid	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29044	Rain	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29045	Maggie_Shawnasy	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29046	Guthan_Shawnasy	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29047	Kevan_McPherson	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29049	Jil_McDaniel	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29051	Scon_McDaniel	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29052	Cindl	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29053	Mac	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29054	Kar_O`Dansin	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29061	Rosin_MacGrove	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29062	Jac_MacGrove	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29063	Leopok_Terrilon	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29067	Elona_McMahon	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29074	Quillion_O`Zinn	90	41	45	Merchants of Halas	1	Class 41
halas	Halas	29066	Kevon_McTarnigal	90	40	45	Rogues of the White Rose	1	Class 40
halas	Halas	29010	Haladorf_Wuirgon	2	9	61	Rogues of the White Rose	1	Rogue
halas	Halas	29069	Dun_McDowell	2	28	61	Rogues of the White Rose	1	Class 28
halas	Halas	29070	Ysanna_MacGibbon	2	28	61	Rogues of the White Rose	1	Class 28
halas	Halas	29071	Cappi_McTarnigal	2	28	61	Rogues of the White Rose	1	Class 28
halas	Halas	29080	Conladan_Kevellian	2	9	61	Rogues of the White Rose	1	Rogue
halas	Halas	29083	Jowra_McGynnall	2	9	65	Rogues of the White Rose	1	Rogue
halas	Halas	29068	Elyn_Connoy	2	28	70	Rogues of the White Rose	1	Class 28
halas	Halas	29009	Lakgara_the_Righteous	2	10	61	Shamen of Justice	1	Shaman
halas	Halas	29023	Jinkus_Felligan	2	29	61	Shamen of Justice	1	Class 29
halas	Halas	29058	Waltor_Felligan	2	29	61	Shamen of Justice	1	Class 29
halas	Halas	29059	Margyn_McCann	2	29	61	Shamen of Justice	1	Class 29
halas	Halas	29060	Shamus_Felligan	2	29	61	Shamen of Justice	1	Class 29
halas	Halas	29079	Balgros_McMichael	2	10	61	Shamen of Justice	1	Shaman
halas	Halas	29040	Conner_O`Cooper	2	1	35	Steel Warriors	1	Warrior
halas	Halas	29050	Cet_Hydorn	2	1	35	Steel Warriors	1	Warrior
halas	Halas	29000	Dargon	90	41	45	Truespirit	1	Class 41
halas	Halas	29026	a_Sled_Dog	42	1	3	Wolves of the North	21	Warrior
halas	Halas	29025	a_Sled_Dog	42	1	5	Wolves of the North	21	Warrior
halas	Halas	29048	Raven	2	1	35	Wolves of the North	1	Warrior
halas	Halas	29012	Gorth_Bearsoul	2	10	40	Wolves of the North	1	Shaman
halas	Halas	29031	Alec_McMarrin	90	1	40	Wolves of the North	1	Warrior
halas	Halas	29032	Andres_McMarrin	90	1	40	Wolves of the North	1	Warrior
halas	Halas	29033	Cian_McMarrin	90	1	40	Wolves of the North	1	Warrior
halas	Halas	29034	Adon_McMarrin	90	1	40	Wolves of the North	1	Warrior
halas	Halas	29064	Clovan_McMarrin	90	1	40	Wolves of the North	1	Warrior
halas	Halas	29065	Nal_McMarrin	90	1	40	Wolves of the North	1	Warrior
halas	Halas	29072	Oli_McMarrin	90	1	40	Wolves of the North	1	Warrior
halas	Halas	29073	Mils_McMarrin	90	1	40	Wolves of the North	1	Warrior
halas	Halas	29011	Hoyce_MacTaegan	2	15	50	Wolves of the North	1	Beastlord
halas	Halas	29016	#Field_Priest_Keven	2	34	61	Wolves of the North	1	Class 34
halas	Halas	29024	Renth_McLanis	2	20	61	Wolves of the North	1	Warrior (NPC)
halas	Halas	29055	Dargon_McPherson	2	20	61	Wolves of the North	1	Warrior (NPC)
halas	Halas	29056	Lysbith_McNaff	2	20	61	Wolves of the North	1	Warrior (NPC)
halas	Halas	29057	Kylan_O`Danos	2	20	61	Wolves of the North	1	Warrior (NPC)
halas	Halas	29078	Rollian_Galothar	2	1	61	Wolves of the North	1	Warrior
halas	Halas	29090	Shanis_MacDarren	2	35	61	Wolves of the North	1	Class 35
kaladima	South Kaladim	60086	a_Frostfell_Goblin	433	1	1	NULL	1	Warrior
kaladima	South Kaladim	60087	Hargar_the_Velium_Chef	8	1	1	NULL	1	Warrior
kaladima	South Kaladim	60088	Fireworks_Engineer_Fabdabus	12	1	1	NULL	1	Warrior
kaladima	South Kaladim	60049	Priest_of_Discord	1	2	50	NULL	1	Cleric
kaladima	South Kaladim	60026	Bronlor_Lightblade	8	1	61	NULL	1	Warrior
kaladima	South Kaladim	60046	Barrith_the_Brave	8	1	61	NULL	1	Warrior
kaladima	South Kaladim	60025	Grasill_Stoutale	8	63	65	NULL	1	Class 63
kaladima	South Kaladim	60047	Soulbinder_Torvald	8	1	65	NULL	1	Warrior
kaladima	South Kaladim	60048	Kennelia_Gwieal	8	2	65	NULL	1	Cleric
kaladima	South Kaladim	60085	Santug_Claugg	10	1	70	NULL	1	Warrior
kaladima	South Kaladim	60007	King_Kazon_Stormhammer	8	1	50	Kazon Stormhammer	1	Warrior
kaladima	South Kaladim	60001	Kilam_Oresinger	4	8	25	League of Antonican Bards	1	Bard
kaladima	South Kaladim	60000	Gretta_Mottle	8	41	35	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60019	Vacto_Molunel	8	41	35	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60037	Hindaek_Stormhammer	94	41	38	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60027	Dooni	94	41	39	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60069	Baldoleky_Rockfinder	94	41	39	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60071	Alanury_Stormhammer	94	41	39	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60080	Handaaf_Orcslicer	94	41	39	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60050	Dooni	94	41	40	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60073	Didek_Stormhammer	94	41	40	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60078	Kalameky_Darkfoam	94	41	40	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60079	Gurtha_Yaptongue	94	41	40	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60075	Hanamaf_Darkfoam	94	41	40	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60035	Aarina_Ratsbone	94	41	41	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60074	Dura_Darkfoam	94	41	41	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60076	Hanek_Ogerbane	94	41	41	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60011	Tumpy_Irontoe	8	41	42	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60070	Aarina_Ratsbone	94	41	42	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60042	Bindolmera_Greybloom	94	41	42	Merchants of Kaladim	1	Class 41
kaladima	South Kaladim	60002	Guard_Ninaf	94	1	38	Storm Guard	1	Warrior
kaladima	South Kaladim	60012	Guard_Gabbles	94	1	38	Storm Guard	1	Warrior
kaladima	South Kaladim	60029	Guard_Humphet	94	1	38	Storm Guard	1	Warrior
kaladima	South Kaladim	60067	Guard_Stump	94	1	38	Storm Guard	1	Warrior
kaladima	South Kaladim	60068	Guard_Cardaff	94	1	38	Storm Guard	1	Warrior
kaladima	South Kaladim	60006	Guard_Didek	94	1	39	Storm Guard	1	Warrior
kaladima	South Kaladim	60014	Guard_Humkor	94	1	39	Storm Guard	1	Warrior
kaladima	South Kaladim	60052	Guard_Kathur	94	1	39	Storm Guard	1	Warrior
kaladima	South Kaladim	60061	Guard_Humphet	94	1	39	Storm Guard	1	Warrior
kaladima	South Kaladim	60063	Guard_Anathur	94	1	39	Storm Guard	1	Warrior
kaladima	South Kaladim	60060	Guard_Ninaf	94	1	40	Storm Guard	1	Warrior
kaladima	South Kaladim	60004	Guard_Adolmer	94	1	40	Storm Guard	1	Warrior
kaladima	South Kaladim	60058	Guard_Bobbin	94	1	40	Storm Guard	1	Warrior
kaladima	South Kaladim	60059	Guard_Didek	94	1	40	Storm Guard	1	Warrior
kaladima	South Kaladim	60066	Guard_Gabbles	94	1	40	Storm Guard	1	Warrior
kaladima	South Kaladim	60013	Guard_Kindor	94	1	40	Storm Guard	1	Warrior
kaladima	South Kaladim	60016	Guard_Kathur	94	1	40	Storm Guard	1	Warrior
kaladima	South Kaladim	60030	Guard_Anathur	94	1	40	Storm Guard	1	Warrior
kaladima	South Kaladim	60064	Guard_Dinler	94	1	40	Storm Guard	1	Warrior
kaladima	South Kaladim	60005	Guard_Bobbin	94	1	41	Storm Guard	1	Warrior
kaladima	South Kaladim	60008	Guard_Dinamin	94	1	41	Storm Guard	1	Warrior
kaladima	South Kaladim	60009	Guard_Ninadek	94	1	41	Storm Guard	1	Warrior
kaladima	South Kaladim	60065	Guard_Humkor	94	1	41	Storm Guard	1	Warrior
kaladima	South Kaladim	60017	Guard_Adolar	94	1	41	Storm Guard	1	Warrior
kaladima	South Kaladim	60028	Guard_Hinolmer	94	1	41	Storm Guard	1	Warrior
kaladima	South Kaladim	60032	Guard_Stump	94	1	41	Storm Guard	1	Warrior
kaladima	South Kaladim	60031	Guard_Dinler	94	1	41	Storm Guard	1	Warrior
kaladima	South Kaladim	60003	Guard_Tantan	94	1	42	Storm Guard	1	Warrior
kaladima	South Kaladim	60054	Guard_Adolmer	94	1	42	Storm Guard	1	Warrior
kaladima	South Kaladim	60010	Guard_Badmer	94	1	42	Storm Guard	1	Warrior
kaladima	South Kaladim	60015	Guard_Koranin	94	1	42	Storm Guard	1	Warrior
kaladima	South Kaladim	60033	Guard_Cardaff	94	1	42	Storm Guard	1	Warrior
kaladima	South Kaladim	60018	Dirjadak_Barbrawler	8	20	61	Storm Guard	1	Warrior (NPC)
kaladima	South Kaladim	60020	Canloe_Nusback	8	20	61	Storm Guard	1	Warrior (NPC)
kaladima	South Kaladim	60021	Hogunk_Ventille	8	20	61	Storm Guard	1	Warrior (NPC)
kaladima	South Kaladim	60022	Beno_Targnarle	8	20	61	Storm Guard	1	Warrior (NPC)
kaladima	South Kaladim	60023	Furtog_Ogrebane	8	20	61	Storm Guard	1	Warrior (NPC)
kaladima	South Kaladim	60024	Byzar_Bloodforge	8	20	61	Storm Guard	1	Warrior (NPC)
kaladimb	North Kaladim	67001	a_rodent	36	1	1	NULL	21	Warrior
kaladimb	North Kaladim	67088	Cleaner_VII	36	1	4	NULL	21	Warrior
kaladimb	North Kaladim	67087	Dravel_Axethrasher	8	35	65	NULL	1	Class 35
kaladimb	North Kaladim	67091	Halthar_Mowestone	8	1	65	NULL	1	Warrior
kaladimb	North Kaladim	67020	Busey_Nehart	94	41	34	Clerics of Underfoot	1	Class 41
kaladimb	North Kaladim	67068	Gralpa_Axeheft	94	41	38	Clerics of Underfoot	1	Class 41
kaladimb	North Kaladim	67025	Tempia_Lauley	94	41	38	Clerics of Underfoot	1	Class 41
kaladimb	North Kaladim	67086	Baleki_Nightseer	94	41	38	Clerics of Underfoot	1	Class 41
kaladimb	North Kaladim	67012	Duppa_Pickstone	94	41	39	Clerics of Underfoot	1	Class 41
kaladimb	North Kaladim	67065	Poriss_Splitrock	94	41	40	Clerics of Underfoot	1	Class 41
kaladimb	North Kaladim	67066	Dorlita_Splitshield	94	41	41	Clerics of Underfoot	1	Class 41
kaladimb	North Kaladim	67069	Krako_Stonesplitter	94	41	41	Clerics of Underfoot	1	Class 41
kaladimb	North Kaladim	67067	Zeffan_Holdsman	94	41	42	Clerics of Underfoot	1	Class 41
kaladimb	North Kaladim	67064	Fettar_Steelwield	94	41	42	Clerics of Underfoot	1	Class 41
kaladimb	North Kaladim	67029	Datur_Nightseer	8	22	61	Clerics of Underfoot	1	Class 22
kaladimb	North Kaladim	67005	Haldorak_Foamymugs	8	21	61	Clerics of Underfoot	1	Cleric (NPC)
kaladimb	North Kaladim	67022	Resron_Silvern	8	21	61	Clerics of Underfoot	1	Cleric (NPC)
kaladimb	North Kaladim	67023	Nultal_Malfoot	8	21	61	Clerics of Underfoot	1	Cleric (NPC)
kaladimb	North Kaladim	67021	Phell_Gronback	8	21	61	Clerics of Underfoot	1	Cleric (NPC)
kaladimb	North Kaladim	67024	Priestess_Ghalea	8	21	61	Clerics of Underfoot	1	Cleric (NPC)
kaladimb	North Kaladim	67026	Bumle_Reminjar	8	22	61	Clerics of Underfoot	1	Class 22
kaladimb	North Kaladim	67027	Dunony_Chestire	8	22	61	Clerics of Underfoot	1	Class 22
kaladimb	North Kaladim	67028	Gunlok_Jure	8	22	61	Clerics of Underfoot	1	Class 22
kaladimb	North Kaladim	67004	Brenthalion_Aleslammer	8	22	61	Clerics of Underfoot	1	Class 22
kaladimb	North Kaladim	67057	Harnoff_Splitrock	8	41	1	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67058	Marsha_Stonepenner	8	41	25	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67016	Myre	8	41	30	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67080	Tortuk_Everhot	94	41	38	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67081	Dindaek_Everhot	94	41	38	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67084	Doramafi_Ratsbone	94	41	38	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67042	Banaf_Norkhitter	94	41	39	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67063	Axa_Stormshield	94	41	39	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67083	Kadek_Norkhitter	94	41	39	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67044	Serenk_Greybloom	8	41	39	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67008	Storn_Trueblade	94	41	39	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67045	Bndainy_Everhot	94	41	39	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67031	Tissin_Greybloom	8	41	40	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67047	Tortuk_Everhot	94	41	40	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67085	Donnel_Ratsbome	94	40	40	Merchants of Kaladim	1	Class 40
kaladimb	North Kaladim	67060	Tabber_Varhund	8	41	40	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67032	Ragunk_Everhot	94	41	41	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67043	Aanina_Rockfinder	94	41	41	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67079	Murlond_Everhot	94	41	41	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67070	Tissin_Greybloom	8	41	42	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67052	Donnel_Ratsbome	94	40	42	Merchants of Kaladim	1	Class 40
kaladimb	North Kaladim	67053	Kafia_Ratsbone	94	41	42	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67054	Darthur_Nightseer	94	41	42	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67039	Bloarn_Norkhitter	8	41	50	Merchants of Kaladim	1	Class 41
kaladimb	North Kaladim	67076	Atheki_Norkhitter	8	1	9	Miners Guild 249	1	Warrior
kaladimb	North Kaladim	67077	Kalamin_Norkhitter	8	1	9	Miners Guild 249	1	Warrior
kaladimb	North Kaladim	67040	Atheki_Norkhitter	8	1	10	Miners Guild 249	1	Warrior
kaladimb	North Kaladim	67041	Kalamin_Norkhitter	8	1	11	Miners Guild 249	1	Warrior
kaladimb	North Kaladim	67056	Jark	8	1	50	Miners Guild 249	1	Warrior
kaladimb	North Kaladim	67000	Founy_Jestands	8	28	45	Miners Guild 628	1	Class 28
kaladimb	North Kaladim	67003	Crovsar_Dirkbringer	8	28	61	Miners Guild 628	1	Class 28
kaladimb	North Kaladim	67017	Diggins	8	28	61	Miners Guild 628	1	Class 28
kaladimb	North Kaladim	67018	Jeet	8	28	61	Miners Guild 628	1	Class 28
kaladimb	North Kaladim	67059	Goriba_Thurgorson	8	1	61	Miners Guild 628	1	Warrior
kaladimb	North Kaladim	67019	Mater	8	28	61	Miners Guild 628	1	Class 28
kaladimb	North Kaladim	67092	Infected_Rat	36	1	2	Noobie Monsters KOS to Guards	21	Warrior
kaladimb	North Kaladim	67093	Giant_Rat	36	1	2	Noobie Monsters KOS to Guards	21	Warrior
kaladimb	North Kaladim	67094	Giant_Rat	36	1	2	Noobie Monsters KOS to Guards	21	Warrior
kaladimb	North Kaladim	67002	Giant_Rat	36	1	3	Noobie Monsters KOS to Guards	21	Warrior
kaladimb	North Kaladim	67033	Trantor_Everhot	94	1	35	Storm Guard	1	Warrior
kaladimb	North Kaladim	67072	Guard_Dalammer	94	1	38	Storm Guard	1	Warrior
kaladimb	North Kaladim	67038	Guard_Dalthur	94	1	38	Storm Guard	1	Warrior
kaladimb	North Kaladim	67034	Guard_Ainamar	94	1	39	Storm Guard	1	Warrior
kaladimb	North Kaladim	67074	Guard_Doradek	94	1	40	Storm Guard	1	Warrior
kaladimb	North Kaladim	67035	Guard_Dalammer	94	1	41	Storm Guard	1	Warrior
kaladimb	North Kaladim	67036	Guard_Kaldolar	94	1	41	Storm Guard	1	Warrior
kaladimb	North Kaladim	67006	Exterminator_Vin	8	1	45	Storm Guard	1	Warrior
kaladimb	North Kaladim	67030	Kinlo_Strongarm	8	1	50	Storm Guard	1	Warrior
neriaka	Neriak - Foreign Quarter	40000	a_rodent	36	1	1	NULL	21	Warrior
neriaka	Neriak - Foreign Quarter	40092	TimerTwo	240	1	1	NULL	11	Warrior
neriaka	Neriak - Foreign Quarter	40093	TimerOne	240	1	1	NULL	11	Warrior
neriaka	Neriak - Foreign Quarter	40105	a_Frostfell_Goblin	433	1	1	NULL	1	Warrior
neriaka	Neriak - Foreign Quarter	40106	Hargar_the_Velium_Chef	8	1	1	NULL	1	Warrior
neriaka	Neriak - Foreign Quarter	40107	Fireworks_Engineer_Fabdabus	12	1	1	NULL	1	Warrior
neriaka	Neriak - Foreign Quarter	40077	a_Teir`Dal_correspondent	6	9	35	NULL	1	Rogue
neriaka	Neriak - Foreign Quarter	40006	Nerta_D`Vile	6	63	65	NULL	1	Class 63
neriaka	Neriak - Foreign Quarter	40104	Santug_Claugg	10	1	70	NULL	1	Warrior
neriaka	Neriak - Foreign Quarter	40007	Soulbinder_Nola_Z`Ret	6	1	65	Beta Neutral	1	Warrior
neriaka	Neriak - Foreign Quarter	40051	Pungla	10	1	14	Dark Bargainers	1	Warrior
neriaka	Neriak - Foreign Quarter	40083	Pungla	10	1	16	Dark Bargainers	1	Warrior
neriaka	Neriak - Foreign Quarter	40102	Namarg	9	41	32	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40098	Ghrag	10	41	36	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40089	Relgor	9	41	37	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40027	Mordant_Tather	44	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40028	Jasma_Tather	1	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40029	Canarie	9	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40033	Kruna	10	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40034	Smaka	10	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40037	Vala_Tanbor	8	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40038	ChonChon	10	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40040	The_Gobbler	10	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40042	Tal_Drana	71	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40043	Putad	10	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40048	Damar_Nislan	71	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40049	Bull_Crusher	10	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40050	Wiska	10	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40053	Palais_Derekor	71	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40054	Tala_Felton	71	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40055	Darien_Felton	71	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40056	Gambel_Quick	78	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40057	Tanai_Tanbor	8	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40058	Sera_Buelle	8	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40059	Uawn_Betell	8	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40060	Yala_Thiss	8	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40061	Dran_`slug`_Rembor	1	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40062	Farlain_Stonethrower	11	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40065	Slunga	9	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40066	Sal_Drana	71	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40068	Jarvah	9	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40069	Bronk	9	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40072	Javen_TaVos	6	41	40	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40076	Nalissi_K`Ten	6	41	65	Dark Bargainers	1	Class 41
neriaka	Neriak - Foreign Quarter	40032	Divn_L`Crit	77	1	45	Dreadguard Inner	1	Warrior
neriaka	Neriak - Foreign Quarter	40039	Guard_V`Retta	77	1	35	Dreadguard Outer	1	Warrior
neriaka	Neriak - Foreign Quarter	40041	Guard_Punox	77	1	35	Dreadguard Outer	1	Warrior
neriaka	Neriak - Foreign Quarter	40045	Guard_H`Rugla	77	1	35	Dreadguard Outer	1	Warrior
neriaka	Neriak - Foreign Quarter	40081	Guard_F`Lok	77	1	35	Dreadguard Outer	1	Warrior
neriaka	Neriak - Foreign Quarter	40085	Guard_N`Mar	77	1	35	Dreadguard Outer	1	Warrior
neriaka	Neriak - Foreign Quarter	40095	Guard_LCrit	77	1	35	Dreadguard Outer	1	Warrior
neriaka	Neriak - Foreign Quarter	40046	Guard_Swang	10	1	35	Dreadguard Outer	1	Warrior
neriaka	Neriak - Foreign Quarter	40047	Guard_S`Kor	77	1	35	Dreadguard Outer	1	Warrior
neriaka	Neriak - Foreign Quarter	40086	Guard_T`Kix	77	1	35	Dreadguard Outer	1	Warrior
neriaka	Neriak - Foreign Quarter	40063	Guard_Tolax	77	1	35	Dreadguard Outer	1	Warrior
neriaka	Neriak - Foreign Quarter	40084	Guard_Ixtaz	77	1	35	Dreadguard Outer	1	Warrior
neriaka	Neriak - Foreign Quarter	40014	Spinkit	92	40	40	Grobb Merchants	1	Class 40
neriaka	Neriak - Foreign Quarter	40003	Rolynn_B`Div	77	1	10	Indigo Brotherhood	1	Warrior
neriaka	Neriak - Foreign Quarter	40094	Jacker	10	5	44	Neriak Ogre	1	Shadowknight
neriaka	Neriak - Foreign Quarter	40103	Mrak	10	1	48	Neriak Ogre	1	Warrior
neriaka	Neriak - Foreign Quarter	40067	Guard_Lumpin	9	1	18	Neriak Troll	1	Warrior
neriaka	Neriak - Foreign Quarter	40090	Oosa_Shadowthumper	9	5	42	Neriak Troll	1	Shadowknight
neriaka	Neriak - Foreign Quarter	40097	Karnan	9	1	47	Neriak Troll	1	Warrior
neriaka	Neriak - Foreign Quarter	40052	Psal_G`Noir	77	2	40	Priests of Innoruuk	1	Cleric
