zone	zone_name	expansion	spawngroupID	npcID	npc_name	race	class	level	npc_faction_id	primary_faction	bodytype	isquest	merchant_id
neriaka	Neriak - Foreign Quarter	0	5932	40047	Guard_S`Kor	77	1	35	1396	Dreadguard Outer	1	0	0
neriaka	Neriak - Foreign Quarter	0	5932	40086	Guard_T`Kix	77	1	35	1396	Dreadguard Outer	1	0	0
neriaka	Neriak - Foreign Quarter	0	7537	40063	Guard_Tolax	77	1	35	1396	Dreadguard Outer	1	0	0
neriaka	Neriak - Foreign Quarter	0	7551	40077	a_Teir`Dal_correspondent	6	9	35	0	NULL	1	1	0
neriaka	Neriak - Foreign Quarter	0	7553	40084	Guard_Ixtaz	77	1	35	1396	Dreadguard Outer	1	0	0
neriaka	Neriak - Foreign Quarter	0	13109	40098	Ghrag	10	41	36	1037	Dark Bargainers	1	0	40098
neriaka	Neriak - Foreign Quarter	0	13105	40089	Relgor	9	41	37	1037	Dark Bargainers	1	0	40089
neriaka	Neriak - Foreign Quarter	0	5934	40001	X`Ta_Timpi	6	11	40	712	The Dead	1	1	0
neriaka	Neriak - Foreign Quarter	0	3028	40002	X`Ta_Tompi	6	11	40	712	The Dead	1	1	0
neriaka	Neriak - Foreign Quarter	0	3041	40014	Spinkit	92	40	40	706	Grobb Merchants	1	0	0
neriaka	Neriak - Foreign Quarter	0	3062	40027	Mordant_Tather	44	41	40	1037	Dark Bargainers	1	0	40027
neriaka	Neriak - Foreign Quarter	0	3061	40028	Jasma_Tather	1	41	40	1037	Dark Bargainers	1	0	40028
neriaka	Neriak - Foreign Quarter	0	3060	40029	Canarie	9	41	40	1037	Dark Bargainers	1	0	40029
neriaka	Neriak - Foreign Quarter	0	3056	40033	Kruna	10	41	40	1037	Dark Bargainers	1	0	40033
neriaka	Neriak - Foreign Quarter	0	3055	40034	Smaka	10	41	40	1037	Dark Bargainers	1	1	40034
neriaka	Neriak - Foreign Quarter	0	3052	40037	Vala_Tanbor	8	41	40	1037	Dark Bargainers	1	0	40037
neriaka	Neriak - Foreign Quarter	0	3051	40038	ChonChon	10	41	40	1037	Dark Bargainers	1	0	40038
neriaka	Neriak - Foreign Quarter	0	5925	40040	The_Gobbler	10	41	40	1037	Dark Bargainers	1	1	40040
neriaka	Neriak - Foreign Quarter	0	5927	40042	Tal_Drana	71	41	40	1037	Dark Bargainers	1	0	40042
neriaka	Neriak - Foreign Quarter	0	5928	40043	Putad	10	41	40	1037	Dark Bargainers	1	0	40043
neriaka	Neriak - Foreign Quarter	0	5929	40044	X`Ta_Tempi	6	11	40	712	The Dead	1	1	0
neriaka	Neriak - Foreign Quarter	0	5933	40048	Damar_Nislan	71	41	40	1037	Dark Bargainers	1	0	40048
neriaka	Neriak - Foreign Quarter	0	7523	40049	Bull_Crusher	10	41	40	1037	Dark Bargainers	1	1	40049
neriaka	Neriak - Foreign Quarter	0	7524	40050	Wiska	10	41	40	1037	Dark Bargainers	1	0	40050
neriaka	Neriak - Foreign Quarter	0	7526	40052	Psal_G`Noir	77	2	40	239	Priests of Innoruuk	1	0	0
neriaka	Neriak - Foreign Quarter	0	7527	40053	Palais_Derekor	71	41	40	1037	Dark Bargainers	1	0	40053
neriaka	Neriak - Foreign Quarter	0	7528	40054	Tala_Felton	71	41	40	1037	Dark Bargainers	1	0	40054
neriaka	Neriak - Foreign Quarter	0	7529	40055	Darien_Felton	71	41	40	1037	Dark Bargainers	1	0	40055
neriaka	Neriak - Foreign Quarter	0	7530	40056	Gambel_Quick	78	41	40	1037	Dark Bargainers	1	0	40056
neriaka	Neriak - Foreign Quarter	0	7531	40057	Tanai_Tanbor	8	41	40	1037	Dark Bargainers	1	0	40057
neriaka	Neriak - Foreign Quarter	0	7532	40058	Sera_Buelle	8	41	40	1037	Dark Bargainers	1	0	40058
neriaka	Neriak - Foreign Quarter	0	7533	40059	Uawn_Betell	8	41	40	1037	Dark Bargainers	1	0	40059
neriaka	Neriak - Foreign Quarter	0	7534	40060	Yala_Thiss	8	41	40	1037	Dark Bargainers	1	0	40060
neriaka	Neriak - Foreign Quarter	0	7535	40061	Dran_`slug`_Rembor	1	41	40	1037	Dark Bargainers	1	1	40061
neriaka	Neriak - Foreign Quarter	0	7536	40062	Farlain_Stonethrower	11	41	40	1037	Dark Bargainers	1	0	40062
neriaka	Neriak - Foreign Quarter	0	7538	40064	Lisv_D`Unnar	6	11	40	180	Queen Cristanos Thex	1	0	0
neriaka	Neriak - Foreign Quarter	0	7539	40065	Slunga	9	41	40	1037	Dark Bargainers	1	0	40065
neriaka	Neriak - Foreign Quarter	0	7540	40066	Sal_Drana	71	41	40	1037	Dark Bargainers	1	1	40066
neriaka	Neriak - Foreign Quarter	0	7542	40068	Jarvah	9	41	40	1037	Dark Bargainers	1	0	40068
neriaka	Neriak - Foreign Quarter	0	7543	40069	Bronk	9	41	40	1037	Dark Bargainers	1	0	40069
neriaka	Neriak - Foreign Quarter	0	7546	40072	Javen_TaVos	6	41	40	1037	Dark Bargainers	1	1	40072
neriaka	Neriak - Foreign Quarter	0	40090	40090	Oosa_Shadowthumper	9	5	42	1386	Neriak Troll	1	0	0
neriaka	Neriak - Foreign Quarter	0	3039	40094	Jacker	10	5	44	297	Neriak Ogre	1	0	0
neriaka	Neriak - Foreign Quarter	0	3057	40032	Divn_L`Crit	77	1	45	224	Dreadguard Inner	1	0	0
neriaka	Neriak - Foreign Quarter	0	13108	40097	Karnan	9	1	47	1386	Neriak Troll	1	0	0
neriaka	Neriak - Foreign Quarter	0	13112	40103	Mrak	10	1	48	297	Neriak Ogre	1	0	0
neriaka	Neriak - Foreign Quarter	0	3059	40030	Uglan	10	1	50	712	The Dead	1	1	0
neriaka	Neriak - Foreign Quarter	0	3058	40031	Capee	9	1	50	712	The Dead	1	0	0
neriaka	Neriak - Foreign Quarter	0	3054	40035	Svunsa	9	1	50	712	The Dead	1	0	0
neriaka	Neriak - Foreign Quarter	0	3033	40006	Nerta_D`Vile	6	63	65	0	NULL	1	0	0
neriaka	Neriak - Foreign Quarter	0	3034	40007	Soulbinder_Nola_Z`Ret	6	1	65	614	Beta Neutral	1	1	0
neriaka	Neriak - Foreign Quarter	0	7550	40076	Nalissi_K`Ten	6	41	65	1037	Dark Bargainers	1	0	40076
neriaka	Neriak - Foreign Quarter	0	110215	40104	Santug_Claugg	10	1	70	0	NULL	1	0	0
neriakb	Neriak - Commons	0	3138	41001	a_rodent	36	1	1	0	NULL	21	0	0
neriakb	Neriak - Commons	0	13113	41099	Timer	240	1	1	0	NULL	11	0	0
neriakb	Neriak - Commons	0	3104	41034	Isvan_S`Lon	6	1	10	1037	Dark Bargainers	1	0	0
neriakb	Neriak - Commons	0	3137	41002	Leatherfoot_Deputy	11	1	12	153	Storm Reapers	1	0	0
neriakb	Neriak - Commons	0	3092	41048	Mirzna_N`Mar	6	41	23	1037	Dark Bargainers	1	0	41048
neriakb	Neriak - Commons	0	3139	41000	Footman_M`oze	77	1	25	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3118	41021	Lynsalai_T`Nyal	6	41	25	1037	Dark Bargainers	1	1	41021
neriakb	Neriak - Commons	0	3117	41022	Veca_S`Karn	6	41	27	1037	Dark Bargainers	1	0	41022
neriakb	Neriak - Commons	0	3116	41023	Genzal_R`Jyen	77	41	30	1037	Dark Bargainers	1	0	41023
neriakb	Neriak - Commons	0	3076	41064	Issva_H`Rugla	6	41	37	1037	Dark Bargainers	1	1	41064
neriakb	Neriak - Commons	0	3139	41102	Guard_Dmizza	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3136	41003	Mignar_Mi`Draskch	6	41	40	1037	Dark Bargainers	1	0	41003
neriakb	Neriak - Commons	0	3133	41006	Kis_K`Jartan	6	41	40	1037	Dark Bargainers	1	0	41006
neriakb	Neriak - Commons	0	3132	41007	Dissa_C`Luzz	6	41	40	1037	Dark Bargainers	1	0	41007
neriakb	Neriak - Commons	0	3131	41008	Mak_Ixtaz	77	41	40	1037	Dark Bargainers	1	0	41008
neriakb	Neriak - Commons	0	3130	41009	Ranza_S`lon	77	41	40	1037	Dark Bargainers	1	0	41009
neriakb	Neriak - Commons	0	3129	41010	Pisna_H`Rugla	6	41	40	1037	Dark Bargainers	1	0	41010
neriakb	Neriak - Commons	0	3128	41011	Mys_S`Tai	6	41	40	1037	Dark Bargainers	1	0	41011
neriakb	Neriak - Commons	0	3127	41012	Riv_N`Mar	77	41	40	1037	Dark Bargainers	1	0	41012
neriakb	Neriak - Commons	0	3126	41013	Cizzar_J`Axx	77	41	40	1037	Dark Bargainers	1	0	41013
neriakb	Neriak - Commons	0	3125	41014	Tizzy_C`Luzz	6	41	40	1037	Dark Bargainers	1	0	41014
neriakb	Neriak - Commons	0	3124	41015	Kizya_D`Dbth	6	41	40	1037	Dark Bargainers	1	0	41015
neriakb	Neriak - Commons	0	3123	41016	Litz_B`Div	77	41	40	1037	Dark Bargainers	1	0	41016
neriakb	Neriak - Commons	0	3122	41017	Tal_G`Noir	77	41	40	1037	Dark Bargainers	1	0	41017
neriakb	Neriak - Commons	0	3121	41018	Lizza_D`Unnar	6	41	40	1037	Dark Bargainers	1	0	41018
neriakb	Neriak - Commons	0	3120	41019	Syrn_L`Crit	6	41	40	1037	Dark Bargainers	1	0	41019
neriakb	Neriak - Commons	0	3119	41020	Tkaz_H`Rugla	77	41	40	1037	Dark Bargainers	1	0	41020
neriakb	Neriak - Commons	0	3107	41031	Guard_To`Biath	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3106	41032	Guard_N`Mar	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3105	41033	Guard_Q`Tentu	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3105	41097	Guard_F`Mazz	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3105	41100	Guard_L`Crit	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3105	41101	Guard_G`Noir	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3103	41035	Guard_W`Selo	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3103	41103	Guard_D`Bious	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3102	41036	Guard_D`Unnar	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3101	41037	Guard_J`Axx	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3100	41038	Guard_V`Resh	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3099	41039	Antian_F`Lok	77	40	40	0	NULL	1	0	0
neriakb	Neriak - Commons	0	3098	41040	Marza_T`Kix	6	41	40	1037	Dark Bargainers	1	0	41040
neriakb	Neriak - Commons	0	3097	41041	Dunred_M`Trik	77	41	40	1037	Dark Bargainers	1	0	41041
neriakb	Neriak - Commons	0	3096	41042	Rysva_To`Biath	6	41	40	1037	Dark Bargainers	1	1	41042
neriakb	Neriak - Commons	0	3108	41043	Marenkor_To`Biath	77	41	40	1037	Dark Bargainers	1	1	41043
neriakb	Neriak - Commons	0	3108	41060	Myrva_N`Tan	6	41	40	1037	Dark Bargainers	1	0	41060
neriakb	Neriak - Commons	0	3095	41044	Zanotix_Ixtaz	77	41	40	1037	Dark Bargainers	1	1	41044
neriakb	Neriak - Commons	0	3094	41046	Krivn_S`Tai	77	41	40	1037	Dark Bargainers	1	1	41046
neriakb	Neriak - Commons	0	3093	41047	Felok_N`Tan	77	41	40	1037	Dark Bargainers	1	1	41047
neriakb	Neriak - Commons	0	3084	41056	Razran_F`Lok	6	12	40	712	The Dead	1	0	0
neriakb	Neriak - Commons	0	3083	41057	Olavn_N`Mar	6	12	40	831	The Dead	1	0	0
neriakb	Neriak - Commons	0	3082	41058	Mikaela_S`Kor	77	41	40	1037	Dark Bargainers	1	0	41058
neriakb	Neriak - Commons	0	3081	41059	Volkoon_D`Dbth	77	41	40	1037	Dark Bargainers	1	1	41059
neriakb	Neriak - Commons	0	3079	41061	Lysanda_S`Kor	6	41	40	1037	Dark Bargainers	1	0	41061
neriakb	Neriak - Commons	0	3078	41062	Frivsa_Punox	6	41	40	1037	Dark Bargainers	1	0	41062
neriakb	Neriak - Commons	0	3077	41063	Svlis_C`Luzz	6	41	40	1037	Dark Bargainers	1	0	41063
neriakb	Neriak - Commons	0	3073	41067	Klan_K`Jartan	77	1	40	342	Indigo Brotherhood	1	0	0
neriakb	Neriak - Commons	0	3072	41068	Dianax_C`Luzz	6	41	40	1037	Dark Bargainers	1	0	41068
neriakb	Neriak - Commons	0	3071	41069	Mariz_Ixtaz	77	41	40	1037	Dark Bargainers	1	0	41069
neriakb	Neriak - Commons	0	3070	41070	Rista_S`lon	6	41	40	1037	Dark Bargainers	1	0	41070
neriakb	Neriak - Commons	0	3069	41071	Tenso_H`Rugla	77	41	40	1037	Dark Bargainers	1	0	41071
neriakb	Neriak - Commons	0	3068	41072	Guard_K`Jartan	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3067	41073	Guard_S`Tai	6	12	40	712	The Dead	1	0	0
neriakb	Neriak - Commons	0	3066	41074	Guard_N`Mar	6	12	40	712	The Dead	1	0	0
neriakb	Neriak - Commons	0	3065	41075	Guard_S`Lon	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3064	41076	Guard_Tolax	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	3063	41077	Guard_Quexill	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	5772	41078	Guard_Zexus	77	1	40	288	Dreadguard Inner	1	0	0
neriakb	Neriak - Commons	0	5774	41080	Guard_F`Lok	77	1	40	288	Dreadguard Inner	1	1	0
neriakb	Neriak - Commons	0	5778	41084	Halvn_B`Div	77	41	40	1037	Dark Bargainers	1	0	41084
neriakb	Neriak - Commons	0	5779	41085	Sivy_G`Noir	6	41	40	1037	Dark Bargainers	1	1	41085
neriakb	Neriak - Commons	0	5780	41086	Glazn_D`Unnar	77	41	40	1037	Dark Bargainers	1	0	41086
neriakb	Neriak - Commons	0	5781	41087	Niz_L`Crit	77	41	40	1037	Dark Bargainers	1	0	41087
neriakb	Neriak - Commons	0	5784	41090	Zartox_Ru`Soe	6	41	40	1037	Dark Bargainers	1	0	41090
neriakb	Neriak - Commons	0	5785	41091	Nekola_N`Ryt	6	41	40	1037	Dark Bargainers	1	0	41091
neriakb	Neriak - Commons	0	5786	41092	Treven_Ru`Soe	6	41	40	1037	Dark Bargainers	1	0	41092
neriakb	Neriak - Commons	0	5787	41093	Trista_N`Ryt	6	41	40	1037	Dark Bargainers	1	0	41093
neriakb	Neriak - Commons	0	5788	41094	Garren_D`Vek	6	41	40	1037	Dark Bargainers	1	0	41094
neriakb	Neriak - Commons	0	5789	41095	Andara_C`Luzz	6	41	40	1037	Dark Bargainers	1	1	41095
neriakb	Neriak - Commons	0	34779	41045	Opal_H`Rugla	6	41	40	1037	Dark Bargainers	1	0	41045
neriakb	Neriak - Commons	0	5773	41079	Dragoon_V`Retta	77	1	45	288	Dreadguard Inner	1	1	0
neriakb	Neriak - Commons	0	5790	41096	Priest_of_Discord	1	2	50	0	NULL	1	0	0
neriakb	Neriak - Commons	0	5777	41083	Draxiz_N`Ryt	6	14	54	149	The Spurned	1	1	0
neriakb	Neriak - Commons	0	3135	41004	Morgalanth_Tal`Raeloen	6	13	61	149	The Spurned	1	1	0
neriakb	Neriak - Commons	0	3134	41005	Exterminator_Damasi	6	1	61	887	Dreadguard Inner	1	1	0
neriakb	Neriak - Commons	0	3115	41024	Opizel_G`Efia	6	31	61	149	The Spurned	1	0	0
neriakb	Neriak - Commons	0	3114	41025	Shanez_X`Teria	6	31	61	149	The Spurned	1	0	0
neriakb	Neriak - Commons	0	3113	41026	Belux_J`Ver	6	32	61	149	The Spurned	1	0	0
neriakb	Neriak - Commons	0	3112	41027	Utvex_D`Jerna	6	33	61	149	The Spurned	1	0	0
neriakb	Neriak - Commons	0	3111	41028	Ryoz_K`Tarn	6	33	61	149	The Spurned	1	1	0
neriakb	Neriak - Commons	0	3110	41029	Yegek_B`Larin	6	20	61	342	Indigo Brotherhood	1	1	0
neriakb	Neriak - Commons	0	3109	41030	Narex_T`Vem	6	20	61	342	Indigo Brotherhood	1	1	0
neriakb	Neriak - Commons	0	3091	41049	Drizm_J`Axx	6	33	61	149	The Spurned	1	0	0
neriakb	Neriak - Commons	0	3090	41050	Asyln_C`Luzz	6	31	61	149	The Spurned	1	0	0
neriakb	Neriak - Commons	0	3089	41051	Mavin_D`Dbth	6	32	61	149	The Spurned	1	0	0
neriakb	Neriak - Commons	0	3088	41052	Camia_V`Retta	6	33	61	149	The Spurned	1	1	0
neriakb	Neriak - Commons	0	3087	41053	Gath_N`Mare	6	31	61	149	The Spurned	1	1	0
neriakb	Neriak - Commons	0	3086	41054	Jayna_D`Bious	6	32	61	149	The Spurned	1	1	0
neriakb	Neriak - Commons	0	3085	41055	Jucra_V`Lask	6	32	61	149	The Spurned	1	0	0
neriakb	Neriak - Commons	0	3075	41065	Trizam_N`Tan	6	20	61	342	Indigo Brotherhood	1	1	0
neriakb	Neriak - Commons	0	3074	41066	Seloxia_Punox	6	20	61	342	Indigo Brotherhood	1	1	0
neriakb	Neriak - Commons	0	5775	41081	Vorshar_the_Despised	6	12	61	1037	Dark Bargainers	1	1	0
neriakb	Neriak - Commons	0	5776	41082	Jarrex_N`Ryt	6	20	61	342	Indigo Brotherhood	1	1	0
neriakb	Neriak - Commons	0	5783	41089	Firon_Dernkal	6	1	61	0	NULL	1	1	0
neriakb	Neriak - Commons	0	5782	41088	Fleshweaver_T`soma	6	13	65	0	NULL	1	1	0
neriakb	Neriak - Commons	0	52583	41105	Kwilrz_Vn`Ycxa	6	14	65	0	NULL	1	1	0
neriakc	Neriak - 3rd Gate	0	5799	42001	a_rodent	36	1	1	0	NULL	21	0	0
neriakc	Neriak - 3rd Gate	0	13115	42109	Timer	240	1	1	0	NULL	11	0	0
neriakc	Neriak - 3rd Gate	0	3166	42036	Lokar_To`Biath	6	11	10	1104	Dark Bargainers	1	1	0
neriakc	Neriak - 3rd Gate	0	3166	42098	Lokar_To`Biath	6	11	11	1104	Dark Bargainers	1	1	0
neriakc	Neriak - 3rd Gate	0	3187	42050	Dizra_To`Biath	6	1	11	1037	Dark Bargainers	1	0	0
neriakc	Neriak - 3rd Gate	0	7560	42067	a_ghoul	33	1	13	733	Neriak Ghoul	3	0	0
neriakc	Neriak - 3rd Gate	0	3168	42039	Molon_T`plth	6	9	14	319	Ebon Mask	1	0	0
neriakc	Neriak - 3rd Gate	0	7562	42069	a_ghoul	33	1	14	733	Neriak Ghoul	3	0	0
neriakc	Neriak - 3rd Gate	0	3168	42097	Molon_T`plth	6	9	15	319	Ebon Mask	1	0	0
neriakc	Neriak - 3rd Gate	0	7560	42068	a_ghoul	33	1	15	733	Neriak Ghoul	3	0	0
neriakc	Neriak - 3rd Gate	0	7562	42070	a_ghoul	33	1	16	733	Neriak Ghoul	3	0	0
neriakc	Neriak - 3rd Gate	0	7561	42102	a_ghoul	33	1	17	733	Neriak Ghoul	3	0	0
neriakc	Neriak - 3rd Gate	0	5798	42002	Ratraz	9	1	19	705	Dark Bargainers	1	0	0
neriakc	Neriak - 3rd Gate	0	3169	42040	Spice	10	1	20	762	Ebon Mask	1	0	0
neriakc	Neriak - 3rd Gate	0	3186	42051	Mare_X`Lottl	6	1	20	1037	Dark Bargainers	1	1	0
neriakc	Neriak - 3rd Gate	0	3184	42053	Cecile_K`Jartan	6	41	20	1037	Dark Bargainers	1	0	42053
neriakc	Neriak - 3rd Gate	0	7588	42099	a_ghoul	33	1	20	733	Neriak Ghoul	3	0	0
neriakc	Neriak - 3rd Gate	0	7570	42076	Sazan_K`Jartan	6	9	24	762	Ebon Mask	1	1	0
neriakc	Neriak - 3rd Gate	0	7573	42079	Tzanso_S`Tai	77	41	24	1037	Dark Bargainers	1	0	42079
neriakc	Neriak - 3rd Gate	0	3177	42060	Xantis_Ixtax	6	41	25	1037	Dark Bargainers	1	1	42060
neriakc	Neriak - 3rd Gate	0	7565	42071	Jerris_W`Selo	77	41	25	1037	Dark Bargainers	1	0	42071
neriakc	Neriak - 3rd Gate	0	7585	42092	Ambassador_Rylan	6	1	25	342	Indigo Brotherhood	1	0	0
neriakc	Neriak - 3rd Gate	0	3178	42059	Cazum_N`Tan	77	41	28	1037	Dark Bargainers	1	0	40102
neriakc	Neriak - 3rd Gate	0	7569	42075	Kanthu_M`Rekkor	77	41	28	1037	Dark Bargainers	1	1	42075
neriakc	Neriak - 3rd Gate	0	3185	42052	Belyea_K`Jartan	77	41	29	1037	Dark Bargainers	1	0	42052
neriakc	Neriak - 3rd Gate	0	3185	42101	Belyea_K`Jartan	77	41	30	1037	Dark Bargainers	1	0	42101
neriakc	Neriak - 3rd Gate	0	7590	42103	Vivish_S`Lon	6	9	35	762	Ebon Mask	1	0	0
neriakc	Neriak - 3rd Gate	0	3145	42015	Yaz_Tolax	6	9	38	762	Ebon Mask	1	0	0
neriakc	Neriak - 3rd Gate	0	3167	42037	DeGarran_Kixl	6	1	38	712	The Dead	1	0	0
neriakc	Neriak - 3rd Gate	0	5797	42003	Guard_Q`Tentu	77	1	40	288	Dreadguard Inner	1	0	0
neriakc	Neriak - 3rd Gate	0	5797	42094	Guard_V`Lask	77	1	40	288	Dreadguard Inner	1	0	0
neriakc	Neriak - 3rd Gate	0	5797	42114	Guard_D`Bious	77	1	40	288	Dreadguard Inner	1	0	0
neriakc	Neriak - 3rd Gate	0	5796	42004	Guard_N`Mar	77	1	40	288	Dreadguard Inner	1	0	0
neriakc	Neriak - 3rd Gate	0	5796	42095	Guard_K`Jartan	77	1	40	288	Dreadguard Inner	1	0	0
neriakc	Neriak - 3rd Gate	0	5796	42110	Guard_L`Crit	77	1	40	288	Dreadguard Inner	1	0	0
neriakc	Neriak - 3rd Gate	0	5795	42005	Guard_Quexill	77	1	40	288	Dreadguard Inner	1	0	0
neriakc	Neriak - 3rd Gate	0	5795	42096	Guard_Tolax	77	1	40	288	Dreadguard Inner	1	0	0
neriakc	Neriak - 3rd Gate	0	5795	42111	Guard_G`Noir	77	1	40	288	Dreadguard Inner	1	0	0
neriakc	Neriak - 3rd Gate	0	5794	42006	Kszan_Punox	77	1	40	712	The Dead	1	0	0
neriakc	Neriak - 3rd Gate	0	5793	42007	Guard_J`Axx	77	1	40	288	Dreadguard Inner	1	0	0
neriakc	Neriak - 3rd Gate	0	5792	42008	Ash_C`Luzz	6	41	40	1037	Dark Bargainers	1	0	42008
neriakc	Neriak - 3rd Gate	0	5791	42009	Drisi_J`Axx	6	41	40	1037	Dark Bargainers	1	0	42009
neriakc	Neriak - 3rd Gate	0	3140	42010	Misar_D`Dbth	77	41	40	1037	Dark Bargainers	1	0	42010
neriakc	Neriak - 3rd Gate	0	3141	42011	Mizr_N`Mar	77	41	40	1037	Dark Bargainers	1	1	42011
neriakc	Neriak - 3rd Gate	0	3142	42012	Jusar_V`Lask	77	41	40	1037	Dark Bargainers	1	0	42012
neriakc	Neriak - 3rd Gate	0	3143	42013	Hutyn_L`Lozz	77	41	40	1037	Dark Bargainers	1	0	42013
neriakc	Neriak - 3rd Gate	0	3144	42014	Medron_Y`Lask	77	41	40	1037	Dark Bargainers	1	1	42014
neriakc	Neriak - 3rd Gate	0	3152	42022	Jys_D`Bious	6	41	40	1037	Dark Bargainers	1	0	42022
neriakc	Neriak - 3rd Gate	0	3153	42023	Camor_V`Retta	77	41	40	1037	Dark Bargainers	1	0	42023
neriakc	Neriak - 3rd Gate	0	3154	42024	Gasia_N`Mare	6	41	40	1037	Dark Bargainers	1	0	42024
neriakc	Neriak - 3rd Gate	0	3155	42025	Rizyra_F`Lok	6	41	40	1037	Dark Bargainers	1	0	42025
neriakc	Neriak - 3rd Gate	0	3156	42026	Olak_N`Mar	77	41	40	1037	Dark Bargainers	1	0	42026
neriakc	Neriak - 3rd Gate	0	3157	42027	Misal_S`Kor	77	41	40	1037	Dark Bargainers	1	0	42027
neriakc	Neriak - 3rd Gate	0	3157	42108	Misal_S`Kor	77	41	40	1037	Dark Bargainers	1	0	42027
neriakc	Neriak - 3rd Gate	0	3158	42028	Vissa_D`Dbth	6	41	40	1037	Dark Bargainers	1	0	42028
neriakc	Neriak - 3rd Gate	0	3159	42029	Myris_N`Tan	6	41	40	1037	Dark Bargainers	1	0	42029
neriakc	Neriak - 3rd Gate	0	3160	42030	Lyniv_S`Kor	77	41	40	1037	Dark Bargainers	1	0	42030
neriakc	Neriak - 3rd Gate	0	3161	42031	Friz_Punox	77	41	40	1037	Dark Bargainers	1	0	42031
neriakc	Neriak - 3rd Gate	0	3162	42032	Svlia_C`Luzz	6	41	40	1037	Dark Bargainers	1	0	42032
neriakc	Neriak - 3rd Gate	0	3163	42033	Issia_H`Rugla	6	41	40	1037	Dark Bargainers	1	0	42033
neriakc	Neriak - 3rd Gate	0	3164	42034	Trik_N`Tan	77	41	40	1037	Dark Bargainers	1	0	42034
neriakc	Neriak - 3rd Gate	0	3165	42035	Sol_Punox	77	41	40	1037	Dark Bargainers	1	0	42035
neriakc	Neriak - 3rd Gate	0	3175	42046	Guard_S`tai	77	1	40	288	Dreadguard Inner	1	0	0
neriakc	Neriak - 3rd Gate	0	3175	42100	Guard_Din`a	77	1	40	288	Dreadguard Inner	1	0	0
neriakc	Neriak - 3rd Gate	0	3190	42047	Lisvan_X`Lottl	6	12	40	712	The Dead	1	0	0
neriakc	Neriak - 3rd Gate	0	3189	42048	Evin_X`Lottl	6	12	40	712	The Dead	1	0	0
neriakc	Neriak - 3rd Gate	0	3188	42049	Krizin_J`Narus	6	11	40	712	The Dead	1	0	0
neriakc	Neriak - 3rd Gate	0	3183	42054	Yally_G`Noir	6	41	40	1037	Dark Bargainers	1	0	42054
neriakc	Neriak - 3rd Gate	0	3182	42055	Telnor_D`Unnar	77	41	40	1037	Dark Bargainers	1	0	42055
neriakc	Neriak - 3rd Gate	0	3181	42056	Grazis_L`Crit	6	41	40	1037	Dark Bargainers	1	0	42056
neriakc	Neriak - 3rd Gate	0	3180	42057	Katara_L`Crit	6	41	40	1037	Dark Bargainers	1	0	42057
neriakc	Neriak - 3rd Gate	0	7571	42077	Jabon_T`Kix	77	2	40	239	Priests of Innoruuk	1	0	0
neriakc	Neriak - 3rd Gate	0	7572	42078	Krizon_G`Noir	77	2	40	239	Priests of Innoruuk	1	0	0
neriakc	Neriak - 3rd Gate	0	7576	42082	Eruvin_T`Kix	77	2	40	239	Priests of Innoruuk	1	0	0
neriakc	Neriak - 3rd Gate	0	7577	42083	Jacum_C`Luzz	77	2	40	239	Priests of Innoruuk	1	0	0
neriakc	Neriak - 3rd Gate	0	7578	42084	Jsvan_Zexus	77	2	40	239	Priests of Innoruuk	1	0	0
neriakc	Neriak - 3rd Gate	0	7582	42088	Petra_D`Dbth	6	41	40	1037	Dark Bargainers	1	0	42088
neriakc	Neriak - 3rd Gate	0	7583	42089	Dvis_Zexus	77	41	40	1037	Dark Bargainers	1	0	42089
neriakc	Neriak - 3rd Gate	0	3151	42021	Exterminator_Gilea	6	11	42	224	Dreadguard Inner	1	1	0
neriakc	Neriak - 3rd Gate	0	3179	42058	Nallar_Q`Tentu	6	11	42	1037	Dark Bargainers	1	1	0
neriakc	Neriak - 3rd Gate	0	5801	42000	Tani_N`Mar	6	28	45	238	Ebon Mask	1	1	0
neriakc	Neriak - 3rd Gate	0	7581	42087	Krystiana_N`Ryt	6	41	45	1037	Dark Bargainers	1	0	42087
